,id_left,text_left,id_right,text_right,,,label
204,D-205,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,He would observe that there are bubbles.,,,0
205,D-206,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,Put the calcite in the vinegar and you will see bubbles.,,,0
206,D-207,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,"Vinegar, gas, mineral, rock.",,,0
207,D-208,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,Because he should put the acid on the rock and see if it fizzes that means it is calcite.,,,1
208,D-209,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,He can do the vinegar test the evaporation test and the hardness test.,,,0
209,D-210,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,He should put the acid on the rock and observe for a reaction because calcite reacts with acid by making bubbles. So if the rock fizzes it has calcite in it.,,,1
210,D-211,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,That what calcite to when it is in vinegar.,,,0
211,D-212,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,Put the rock in vinegar.,,,0
212,D-213,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,He would put the vinegar into a vial and put the rock in the vial and if it bubbles it is calcite.,,,1
213,D-214,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,If it bubbles it has calcite.,,,0
214,D-215,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,If you put the rock in vinegar it should fizzle if it has calcite.,,,1
215,D-216,"Put acid on a rock. If the acid fizzes, Phil would know that the rock has calcite.",EM_43b,Put the rock in vinegar and see if it fills.,,,0
216,D-217,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,It if looks like salt then the salt is salt crystals. If it has lines in them it is calcite crystals.,,,0
217,D-218,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,Calcite is straight lines.,,,0
218,D-219,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The calcite crystals have lines. Salt crystal have squares.,,,1
219,D-220,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The calcite crystals were lines and the salt crystals were pyramids and squares.,,,1
220,D-221,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,You can tell them apart because the calcite is just lines. The salt crystals were pyramids and squares.,,,1
221,D-222,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,"Calcite look like this the salt, drew picture, crystals look like this, drew picture.",,,0
222,D-223,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,Salt crystals had an X on them and calcite crystals do not.,,,0
223,D-224,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The salt crystals look like squares.,,,0
224,D-225,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The salt crystals were square and the calcite had stripes.,,,0
225,D-226,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,"When the crystals of the mock rock you could see them really good and with the minerals, calcite, they were hard to see.",,,0
226,D-227,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,I know that crystals are different than salt crystals because the salt crystals do not have needle like structures.,,,0
227,D-228,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,"They both have different crystals in them, the ones that are white are whiter than the calcite test crystals.",,,0
228,D-229,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,"The calcite crystals looked liked small white needles, the salt crystals were small white globs and squares with Xs and diamonds.",,,1
229,D-230,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,Well the vinegar if you beating a rock it will store bowl.,,,0
230,D-231,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The crystals were points and the salt crystal were Xs.,,,1
231,D-232,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The salt crystals have Xs and the others do not.,,,0
232,D-233,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,One of them was whiter than the other and had more crystals.,,,0
233,D-234,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,I can tell the difference because calcite crystals spread out and salt crystals look like squares.,,,0
234,D-235,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The salt crystals have Xs in them and the other ones look different.,,,0
235,D-236,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,They are different because crystals from the calcite test are not minerals and the salt crystals are minerals.,,,0
236,D-237,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,I can they are different because of their shape calcite crystals look like needles and salt had squares with Xs inside them.,,,1
237,D-238,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The salt crystals have little Xs and are square shape.,,,0
238,D-239,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,Because the salt crystals were squares with Xs in them and the calcite crystals were and did not make shapes.,,,0
239,D-240,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The crystals have Xs inside when calcite has like white spot.,,,0
240,D-241,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The calcite can be white and crystals is black.,,,0
241,D-242,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,Salt crystals had Xs and the crystals did not.,,,0
242,D-243,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The crystals did not look much like calcite but the did not look like salt either.,,,0
243,D-244,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,Because the crystals from the calcite test were long and skinny. The salt crystals were fat and had designs on.,,,1
244,D-245,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The calcite crystals had tall needle patterns and the salt crystals were squares with Xs in them.,,,1
245,D-246,The crystals have different shapes. Salt crystals are square with little Xs. The calcite crystals are shaped like needles (long and skinny).,EM_46,The difference is the mineral have a little X in the rock have more color.,,,0
